antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.043253634506788416,0.03760663222395771,0.014297729184188394,0.3305555555555556,8.789820731274407,1.0,0.012671105658942116,1.4376000514496898,0.9262977827072058,0.21480144404332135,0.30439624081009853,0.35537362442314524,JUMBO STORAGE BAG SUKI,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO STORAGE BAG SUKI → JUMBO  BAG BAROQUE BLACK WHITE
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03760663222395771,0.043253634506788416,0.014297729184188394,0.3801916932907348,8.789820731274405,1.0,0.012671105658942116,1.543616558759666,0.9208625772406341,0.21480144404332135,0.3521707224989057,0.35537362442314524,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO STORAGE BAG SUKI,JUMBO  BAG BAROQUE BLACK WHITE → JUMBO STORAGE BAG SUKI
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.044815571308422446,0.05022227562177099,0.019764507989907486,0.4410187667560322,8.781337788780995,1.0,0.017513768015508763,1.6991227395351531,0.9276974250157711,0.2625698324022347,0.4114609988248521,0.4172797183062458,LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN ,LUNCH BAG APPLE DESIGN → LUNCH BAG SUKI DESIGN 
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.05022227562177099,0.044815571308422446,0.019764507989907486,0.39354066985645936,8.781337788780995,1.0,0.017513768015508763,1.5750181112153037,0.9329784350253485,0.2625698324022347,0.365086666064819,0.4172797183062458,LUNCH BAG SUKI DESIGN ,LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN  → LUNCH BAG APPLE DESIGN
frozenset({'RETROSPOT HEART HOT WATER BOTTLE'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.028955905322600024,0.03982938844166767,0.010092514718250631,0.3485477178423237,8.751018568934118,1.0,0.008939218717476643,1.473892467423937,0.9121394103298337,0.17195496417604914,0.3215244516801176,0.3009706915003474,RETROSPOT HEART HOT WATER BOTTLE,CHOCOLATE HOT WATER BOTTLE,RETROSPOT HEART HOT WATER BOTTLE → CHOCOLATE HOT WATER BOTTLE
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.026673074612519523,0.05070287156073531,0.011834674996996275,0.4436936936936937,8.75085927159387,1.0,0.010482273520787788,1.7064288462632937,0.9099979509955843,0.1805682859761687,0.4139808394649554,0.3385530079842876,72 SWEETHEART FAIRY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,72 SWEETHEART FAIRY CAKE CASES → PACK OF 72 RETROSPOT CAKE CASES
frozenset({'HOT WATER BOTTLE KEEP CALM'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.04163162321278385,0.03982938844166767,0.014477952661300012,0.3477633477633478,8.731325319560614,1.0,0.012819790568900896,1.4721199863051422,0.9239347533587382,0.21614349775784755,0.3207075446955319,0.3556312968077674,HOT WATER BOTTLE KEEP CALM,CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE KEEP CALM → CHOCOLATE HOT WATER BOTTLE
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.03982938844166767,0.04163162321278385,0.014477952661300012,0.363499245852187,8.731325319560613,1.0,0.012819790568900896,1.5056830185069299,0.922200533087152,0.21614349775784755,0.33584958606252774,0.3556312968077674,CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE KEEP CALM,CHOCOLATE HOT WATER BOTTLE → HOT WATER BOTTLE KEEP CALM
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05094316953021747,0.05983419440105731,0.026552925627778445,0.5212264150943396,8.711179624157005,1.0,0.023504782118701394,1.9636960668667574,0.9327207350263135,0.3152639087018545,0.490756224003858,0.482500757747973,LUNCH BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT → LUNCH BAG  BLACK SKULL.
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.05983419440105731,0.05094316953021747,0.026552925627778445,0.4437751004016064,8.711179624157005,1.0,0.023504782118701394,1.7062465760792478,0.941541352839981,0.3152639087018545,0.4139182378329624,0.482500757747973,LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL. → LUNCH BAG PINK POLKADOT
frozenset({'JUMBO BAG VINTAGE DOILY '}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.0339420881893548,0.042592815090712485,0.012555568905442748,0.36991150442477877,8.684833431107005,1.0,0.011109879819400903,1.51948050413974,0.9159458590169562,0.19624413145539904,0.3418803352359206,0.33234644332663477,JUMBO BAG VINTAGE DOILY ,JUMBO BAG VINTAGE LEAF,JUMBO BAG VINTAGE DOILY  → JUMBO BAG VINTAGE LEAF
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014538027153670552,0.08692779046017061,0.010873483119067644,0.7479338842975206,8.604082541822065,1.0,0.0096097245409491,3.6223520444039123,0.8968140097887458,0.12002652519893899,0.7239362746244179,0.4365101349614763,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI → JUMBO BAG RED RETROSPOT"
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.033161119788537786,0.05022227562177099,0.014297729184188394,0.4311594202898551,8.585023576728384,1.0,0.012632302286241886,1.6696729422190524,0.9138214251775024,0.20695652173913043,0.4010803105721017,0.35792420775258305,LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG SUKI DESIGN ,LUNCH BAG VINTAGE LEAF DESIGN → LUNCH BAG SUKI DESIGN 
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03736633425447555,0.03760663222395771,0.012014898474107893,0.32154340836012857,8.550178235723163,1.0,0.010609676484242358,1.4185039686177683,0.9173202695956065,0.19083969465648848,0.2950319335557241,0.3205161131257512,JUMBO BAG STRAWBERRY,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG STRAWBERRY → JUMBO  BAG BAROQUE BLACK WHITE
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03760663222395771,0.03736633425447555,0.012014898474107893,0.3194888178913738,8.550178235723163,1.0,0.010609676484242358,1.414574353888963,0.917549313358302,0.19083969465648848,0.29307356856089667,0.3205161131257512,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG STRAWBERRY,JUMBO  BAG BAROQUE BLACK WHITE → JUMBO BAG STRAWBERRY
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'JUMBO BAG ALPHABET'}),0.03574432296047098,0.041811846689895474,0.012735792382554368,0.3563025210084034,8.52156862745098,1.0,0.011241256230897044,1.4885690632363244,0.9153699939932034,0.19647822057460612,0.32821390374331555,0.3304501110789143,LUNCH BAG ALPHABET DESIGN,JUMBO BAG ALPHABET,LUNCH BAG ALPHABET DESIGN → JUMBO BAG ALPHABET
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.041811846689895474,0.03574432296047098,0.012735792382554368,0.30459770114942525,8.52156862745098,1.0,0.011241256230897044,1.3866156016932067,0.9211663807890222,0.19647822057460612,0.2788195958714929,0.3304501110789143,JUMBO BAG ALPHABET,LUNCH BAG ALPHABET DESIGN,JUMBO BAG ALPHABET → LUNCH BAG ALPHABET DESIGN
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.025471584765108735,0.04878048780487805,0.010573110657214946,0.4150943396226415,8.50943396226415,1.0,0.009330594327209642,1.6262785208497244,0.9055491420181349,0.1660377358490566,0.38509917755200773,0.31592155404777394,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG PINK POLKADOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY → JUMBO BAG PINK POLKADOT
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.02829508590652409,0.044815571308422446,0.010573110657214946,0.37367303609341823,8.338017907253404,1.0,0.009305050217093177,1.5250571725889255,0.9056941126879303,0.16906820365033623,0.344286877912644,0.30479898453464477,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",LUNCH BAG APPLE DESIGN,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT → LUNCH BAG APPLE DESIGN"
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.0404902078577436,0.05094316953021747,0.017181304817974287,0.42433234421364985,8.329523822854263,1.0,0.01511860529476351,1.6486193395274056,0.9170777882272998,0.2313915857605178,0.3934318395860498,0.380798247578523,LUNCH BAG WOODLAND,LUNCH BAG PINK POLKADOT,LUNCH BAG WOODLAND → LUNCH BAG PINK POLKADOT
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.05094316953021747,0.0404902078577436,0.017181304817974287,0.3372641509433962,8.329523822854263,1.0,0.01511860529476351,1.4478012522004153,0.9271785310524392,0.2313915857605178,0.30929746159552796,0.380798247578523,LUNCH BAG PINK POLKADOT,LUNCH BAG WOODLAND,LUNCH BAG PINK POLKADOT → LUNCH BAG WOODLAND
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014598101646041091,0.08692779046017061,0.010513036164844407,0.720164609053498,8.284630326402576,1.0,0.009244055443841076,3.2628903958555675,0.8923207427212793,0.1155115511551155,0.6935232635242139,0.4205522423290987,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG PINK POLKADOT → JUMBO BAG RED RETROSPOT"
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014297729184188394,0.08692779046017061,0.010272738195362249,0.7184873949579832,8.265335989267856,1.0,0.009029868188782854,3.2434505353802896,0.8917629682853322,0.1129458388375165,0.6916863725554699,0.41833146527443044,"JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY",JUMBO BAG RED RETROSPOT,"JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY → JUMBO BAG RED RETROSPOT"
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05094316953021747,0.0672834314550042,0.02829508590652409,0.5554245283018868,8.254997051886793,1.0,0.024867454651337044,2.097993766912882,0.9260364866524802,0.3146292585170341,0.5233541606410671,0.48798012129380053,LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT → LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.0672834314550042,0.05094316953021747,0.02829508590652409,0.4205357142857143,8.254997051886793,1.0,0.024867454651337044,1.6378176427213502,0.9422597202200104,0.3146292585170341,0.38943141536903403,0.48798012129380053,LUNCH BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT → LUNCH BAG PINK POLKADOT
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.031118587047939444,0.05298570227081581,0.01357683527574192,0.4362934362934363,8.234172948458664,1.0,0.011927995087331335,1.6799774185743748,0.9067723697148476,0.19250425894378195,0.40475390386580445,0.3462646319789177,LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG CARS BLUE,LUNCH BAG DOLLY GIRL DESIGN → LUNCH BAG CARS BLUE
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.05022227562177099,0.05298570227081581,0.021807040730505826,0.4342105263157895,8.194862155388472,1.0,0.019145978187047816,1.673792712265535,0.9243976769593467,0.26789667896678965,0.4025544545199589,0.4228875760830648,LUNCH BAG SUKI DESIGN ,LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN  → LUNCH BAG CARS BLUE
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05298570227081581,0.05022227562177099,0.021807040730505826,0.41156462585034015,8.194862155388472,1.0,0.019145978187047816,1.6140731269780308,0.9270951073792992,0.26789667896678965,0.38044938405469714,0.4228875760830648,LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN ,LUNCH BAG CARS BLUE → LUNCH BAG SUKI DESIGN 
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.0404902078577436,0.05022227562177099,0.016640634386639434,0.4109792284866469,8.1832060255846,1.0,0.014607124007625037,1.6124689829494367,0.9148405919745837,0.22465531224655313,0.3798330320928984,0.37115947070265365,LUNCH BAG WOODLAND,LUNCH BAG SUKI DESIGN ,LUNCH BAG WOODLAND → LUNCH BAG SUKI DESIGN 
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.05022227562177099,0.0404902078577436,0.016640634386639434,0.3313397129186603,8.1832060255846,1.0,0.014607124007625037,1.434973499518652,0.9242146701466193,0.22465531224655313,0.3031230191111958,0.37115947070265365,LUNCH BAG SUKI DESIGN ,LUNCH BAG WOODLAND,LUNCH BAG SUKI DESIGN  → LUNCH BAG WOODLAND
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03760663222395771,0.04499579478553406,0.013817133245224078,0.36741214057507987,8.165477292406916,1.0,0.012124992939099825,1.5096783648087264,0.9118238071975249,0.20087336244541482,0.33760725243837075,0.33724412102185236,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO  BAG BAROQUE BLACK WHITE → JUMBO SHOPPER VINTAGE RED PAISLEY
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.04499579478553406,0.03760663222395771,0.013817133245224078,0.30707610146862485,8.165477292406916,1.0,0.012124992939099825,1.388887538466774,0.9188788696800874,0.20087336244541482,0.27999929994049494,0.33724412102185236,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO  BAG BAROQUE BLACK WHITE
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.041811846689895474,0.042592815090712485,0.014477952661300012,0.34626436781609193,8.12964268923366,1.0,0.012697068406636074,1.4645173641689322,0.9152621652206714,0.2070446735395189,0.31718119261257866,0.34308987079097963,JUMBO BAG ALPHABET,JUMBO BAG VINTAGE LEAF,JUMBO BAG ALPHABET → JUMBO BAG VINTAGE LEAF
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG ALPHABET'}),0.042592815090712485,0.041811846689895474,0.014477952661300012,0.3399153737658674,8.12964268923366,1.0,0.012697068406636074,1.4516141040531283,0.9160087554288578,0.2070446735395189,0.3111116809847416,0.34308987079097963,JUMBO BAG VINTAGE LEAF,JUMBO BAG ALPHABET,JUMBO BAG VINTAGE LEAF → JUMBO BAG ALPHABET
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.044815571308422446,0.0404902078577436,0.01471825063078217,0.3284182305630027,8.111053213578254,1.0,0.012903658833240616,1.4287311475810844,0.9178452060069311,0.2085106382978723,0.30007825356572393,0.345959857121264,LUNCH BAG APPLE DESIGN,LUNCH BAG WOODLAND,LUNCH BAG APPLE DESIGN → LUNCH BAG WOODLAND
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.0404902078577436,0.044815571308422446,0.01471825063078217,0.36350148367952523,8.111053213578252,1.0,0.012903658833240616,1.5006860254967909,0.9137076618776737,0.2085106382978723,0.3336380941716589,0.345959857121264,LUNCH BAG WOODLAND,LUNCH BAG APPLE DESIGN,LUNCH BAG WOODLAND → LUNCH BAG APPLE DESIGN
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.031118587047939444,0.05094316953021747,0.012855941367295447,0.41312741312741313,8.109574196838349,1.0,0.011270661911771437,1.617142888761011,0.9048465083073728,0.1857638888888889,0.3816254537864868,0.3327429518467254,LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG PINK POLKADOT,LUNCH BAG DOLLY GIRL DESIGN → LUNCH BAG PINK POLKADOT
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.033161119788537786,0.042592815090712485,0.0114141535504025,0.34420289855072467,8.081243228879213,1.0,0.010001728107048342,1.459913718425212,0.90631094948755,0.17740429505135386,0.3150280133824034,0.30609298665194906,LUNCH BAG VINTAGE LEAF DESIGN,JUMBO BAG VINTAGE LEAF,LUNCH BAG VINTAGE LEAF DESIGN → JUMBO BAG VINTAGE LEAF
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0404902078577436,0.05983419440105731,0.019464135528054788,0.4807121661721069,8.034071002109329,1.0,0.01704143655975534,1.8104907227819642,0.9124764634406508,0.2407132243684993,0.4476635602620378,0.40300668549569196,LUNCH BAG WOODLAND,LUNCH BAG  BLACK SKULL.,LUNCH BAG WOODLAND → LUNCH BAG  BLACK SKULL.
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG WOODLAND'}),0.05983419440105731,0.0404902078577436,0.019464135528054788,0.3253012048192771,8.034071002109329,1.0,0.01704143655975534,1.422130584782273,0.9312507395574487,0.2407132243684993,0.29682969292647676,0.40300668549569196,LUNCH BAG  BLACK SKULL.,LUNCH BAG WOODLAND,LUNCH BAG  BLACK SKULL. → LUNCH BAG WOODLAND
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.0404902078577436,0.0672834314550042,0.021867115222876366,0.5400593471810089,8.026632047477746,1.0,0.019142795097881003,2.0279063458042814,0.9123562388025198,0.2545454545454545,0.5068805805213882,0.4325296735905044,LUNCH BAG WOODLAND,LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND → LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.0672834314550042,0.0404902078577436,0.021867115222876366,0.325,8.026632047477746,1.0,0.019142795097881003,1.4214959883588982,0.9385645914049882,0.2545454545454545,0.29651577761081893,0.4325296735905044,LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND,LUNCH BAG RED RETROSPOT → LUNCH BAG WOODLAND
frozenset({'LARGE WHITE HEART OF WICKER'}),frozenset({'HEART OF WICKER LARGE'}),0.030097320677640274,0.04751892346509672,0.011474228042773038,0.38123752495009977,8.022856940985285,1.0,0.010044035764987778,1.5393323204644727,0.9025195423023353,0.1734786557674841,0.35036769727652856,0.31135201152688297,LARGE WHITE HEART OF WICKER,HEART OF WICKER LARGE,LARGE WHITE HEART OF WICKER → HEART OF WICKER LARGE
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.03574432296047098,0.05022227562177099,0.014357803676558933,0.4016806722689076,7.998057979172531,1.0,0.012562642436924561,1.5874093988905795,0.9074041972384572,0.200503355704698,0.37004278751348735,0.3437829198665112,LUNCH BAG ALPHABET DESIGN,LUNCH BAG SUKI DESIGN ,LUNCH BAG ALPHABET DESIGN → LUNCH BAG SUKI DESIGN 
frozenset({'JAM MAKING SET PRINTED'}),frozenset({'JAM MAKING SET WITH JARS'}),0.043313708999158956,0.04511594377027514,0.015559293523969722,0.3592233009708738,7.962225123783176,1.0,0.013605154664281607,1.490197845328207,0.9139955025669312,0.213520197856554,0.32894816407431055,0.3520484014841053,JAM MAKING SET PRINTED,JAM MAKING SET WITH JARS,JAM MAKING SET PRINTED → JAM MAKING SET WITH JARS
frozenset({'JAM MAKING SET WITH JARS'}),frozenset({'JAM MAKING SET PRINTED'}),0.04511594377027514,0.043313708999158956,0.015559293523969722,0.34487350199733685,7.962225123783175,1.0,0.013605154664281607,1.4603077328081941,0.915720564855513,0.213520197856554,0.3152128297800735,0.3520484014841053,JAM MAKING SET WITH JARS,JAM MAKING SET PRINTED,JAM MAKING SET WITH JARS → JAM MAKING SET PRINTED
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.03760663222395771,0.04878048780487805,0.014598101646041091,0.38817891373801916,7.9576677316293924,1.0,0.012763631781457788,1.5547347640578233,0.908500691008667,0.20334728033472801,0.35680347341689195,0.34371999874093073,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG PINK POLKADOT,JUMBO  BAG BAROQUE BLACK WHITE → JUMBO BAG PINK POLKADOT
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05022227562177099,0.05244503183948095,0.020905923344947737,0.4162679425837321,7.937223565004359,1.0,0.01827201450091277,1.6232703962749877,0.9202272677702894,0.25569434239529765,0.38395968885112564,0.40744668606849843,LUNCH BAG SUKI DESIGN ,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG SUKI DESIGN  → LUNCH BAG SPACEBOY DESIGN 
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05244503183948095,0.05022227562177099,0.020905923344947737,0.3986254295532647,7.937223565004359,1.0,0.01827201450091277,1.5793446731089413,0.9223859191940833,0.25569434239529765,0.36682598990155874,0.40744668606849843,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG SUKI DESIGN ,LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG SUKI DESIGN 
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.031118587047939444,0.05983419440105731,0.014778325123152709,0.4749034749034749,7.936991208075545,1.0,0.012916369536240075,1.7904628209568099,0.9020790989159891,0.19400630914826497,0.44148519126154906,0.3609457133553519,LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG  BLACK SKULL.,LUNCH BAG DOLLY GIRL DESIGN → LUNCH BAG  BLACK SKULL.
frozenset({'LUNCH BAG VINTAGE DOILY '}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.028955905322600024,0.044815571308422446,0.010272738195362249,0.35477178423236516,7.916261555404759,1.0,0.00897506275557734,1.4803822978435384,0.8997302503143946,0.1617786187322611,0.3244988125994937,0.2919971521698019,LUNCH BAG VINTAGE DOILY ,LUNCH BAG APPLE DESIGN,LUNCH BAG VINTAGE DOILY  → LUNCH BAG APPLE DESIGN
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03736633425447555,0.043253634506788416,0.012735792382554368,0.3408360128617363,7.879939264022865,1.0,0.011119562617852794,1.4514542422848233,0.90698621878503,0.18761061946902657,0.3110358074906733,0.3176402286530904,JUMBO BAG STRAWBERRY,JUMBO STORAGE BAG SUKI,JUMBO BAG STRAWBERRY → JUMBO STORAGE BAG SUKI
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.033161119788537786,0.0404902078577436,0.010573110657214946,0.3188405797101449,7.874510815808713,1.0,0.009230410024181516,1.4086420352726743,0.90295084560028,0.16761904761904764,0.29009643688048287,0.28998408807465703,LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG WOODLAND,LUNCH BAG VINTAGE LEAF DESIGN → LUNCH BAG WOODLAND
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05022227562177099,0.05983419440105731,0.02360927550162201,0.47009569377990434,7.856639476566554,1.0,0.020604266098805484,1.7742180891212553,0.9188666946709736,0.2731063238359972,0.4363714325022548,0.4323370035164582,LUNCH BAG SUKI DESIGN ,LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN  → LUNCH BAG  BLACK SKULL.
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05983419440105731,0.05022227562177099,0.02360927550162201,0.394578313253012,7.856639476566553,1.0,0.020604266098805484,1.5687870870326968,0.9282608589615395,0.2731063238359972,0.36256487048764313,0.4323370035164582,LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN ,LUNCH BAG  BLACK SKULL. → LUNCH BAG SUKI DESIGN 
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.05244503183948095,0.05298570227081581,0.021807040730505826,0.41580756013745707,7.84754268259423,1.0,0.01902820388787563,1.6210656508187802,0.9208664455893609,0.26077586206896547,0.3831218374808494,0.4136860929938986,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG CARS BLUE
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05298570227081581,0.05244503183948095,0.021807040730505826,0.41156462585034015,7.84754268259423,1.0,0.01902820388787563,1.6102957262381077,0.9213921876605552,0.26077586206896547,0.37899605413711795,0.4136860929938986,LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG CARS BLUE → LUNCH BAG SPACEBOY DESIGN 
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.05022227562177099,0.05094316953021747,0.020004805959389645,0.3983253588516747,7.819014060666246,1.0,0.017446324058196457,1.5773588673414278,0.9182218271402333,0.2464840858623242,0.3660288595673488,0.39550701904847885,LUNCH BAG SUKI DESIGN ,LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN  → LUNCH BAG PINK POLKADOT
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05094316953021747,0.05022227562177099,0.020004805959389645,0.39268867924528306,7.819014060666246,1.0,0.017446324058196457,1.5639058451897832,0.9189192990940048,0.2464840858623242,0.36057531655388875,0.39550701904847885,LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN ,LUNCH BAG PINK POLKADOT → LUNCH BAG SUKI DESIGN 
